symbol,earnings_date,eps_estimate,reported_eps,surprise,implied_volatility
TJX,2011-11-15,0.26,0.27,+0.55,no data available
TJX,2011-08-16,0.22,0.23,+1.46,no data available
TJX,2011-05-17,0.2,0.2,-3.03,no data available
TJX,2011-02-23,0.26,0.26,+2.79,no data available
TJX,2010-11-16,0.23,0.23,+1.04,no data available
TJX,2010-08-17,0.18,0.18,-0.45,no data available
TJX,2010-05-18,0.19,0.2,+2.82,no data available
TJX,2010-02-24,0.23,0.24,+3.41,no data available
TJX,2009-11-17,0.2,0.2,+1.74,no data available
TJX,2009-08-18,0.15,0.15,+2.38,no data available
TJX,2009-05-19,0.12,0.12,+0.72,no data available
TJX,2009-02-25,0.13,0.14,+8.91,no data available
TJX,2008-11-11,0.14,0.14,+4.45,no data available
TJX,2008-08-12,0.12,0.12,+1.27,no data available
TJX,2008-05-13,0.1,0.1,+0.68,no data available
TJX,2008-02-20,0.16,0.16,+2.3,no data available
TJX,2007-11-13,0.14,0.14,-1.12,no data available
TJX,2007-08-14,0.09,0.1,+3.23,no data available
TJX,2007-05-15,0.09,0.09,-2.31,no data available
TJX,2007-02-21,0.13,0.13,+2,no data available
TJX,2006-11-14,0.12,0.12,+3.35,no data available
TJX,2006-08-15,0.07,0.07,+6.71,no data available
TJX,2006-05-16,0.08,0.09,+2.86,no data available
TJX,2006-02-22,0.11,0.12,+4.89,no data available
TJX,2005-11-15,0.09,0.09,+4.69,no data available
TJX,2005-08-16,0.06,0.06,-2.13,no data available
TJX,2005-05-17,0.08,0.08,-3.23,no data available
TJX,2005-02-23,0.1,0.1,-0.84,no data available
TJX,2004-11-16,0.1,0.1,+0.13,no data available
TJX,2004-08-17,0.06,0.06,+1.49,no data available
TJX,2004-05-18,0.08,0.08,+2.93,no data available
TJX,2004-02-25,0.11,0.12,+7.49,no data available
TJX,2003-11-11,0.09,0.09,+0.14,no data available
TJX,2003-08-12,0.06,0.06,+1.75,no data available
TJX,2003-05-13,0.06,0.06,-0.85,no data available
TJX,2003-02-26,0.07,0.07,-2.03,no data available
TJX,2002-11-12,0.07,0.07,-4.07,no data available
TJX,2002-08-13,0.06,0.06,+2.41,no data available
TJX,2002-05-14,0.07,0.07,+2.79,no data available
TJX,2002-02-27,0.07,0.07,+0.39,no data available
TJX,2001-11-13,0.07,0.07,-,no data available
TJX,2001-08-14,0.05,0.05,-0.32,no data available
TJX,2001-05-15,0.05,0.06,+1.49,no data available
TJX,2001-02-28,0.06,0.06,+4.2,no data available
TJX,2000-11-14,0.07,0.07,+1.95,no data available
TMO,2025-07-22,-,-,-,no data available
TMO,2025-04-22,-,-,-,no data available
TMO,2025-01-31,5.26,-,-,no data available
TMO,2024-10-23,5.24,-,-,0.22127477
TMO,2024-07-24,5.12,5.37,+4.78,0.20816242
TMO,2024-04-24,4.71,5.11,+8.5,0.19857422
TMO,2024-01-31,5.64,5.67,+0.46,0.22378294
TMO,2023-10-25,5.61,5.69,+1.43,0.25665904
TMO,2023-07-26,5.43,5.15,-5.08,0.19460559
TMO,2023-04-26,5.03,5.03,+0.07,0.25329365
TMO,2023-02-01,5.2,5.4,+3.93,0.22932314
TMO,2022-10-26,4.81,5.08,+5.57,0.30623513
TMO,2022-07-28,4.99,5.51,+10.48,0.26202463
TMO,2022-04-28,6.18,7.25,+17.3,0.31901411
TMO,2022-02-02,5.27,6.54,+24.05,0.25983394
TMO,2021-10-27,4.67,5.76,+23.34,0.21162306
TMO,2021-07-28,5.44,5.6,+2.93,0.2146551
TMO,2021-04-29,6.65,7.21,+8.48,0.22311621
TMO,2021-02-01,6.56,7.09,+8.06,0.29817088
TMO,2020-10-21,4.31,5.63,+30.53,0.29547221
TMO,2020-07-22,3.42,3.89,+13.91,0.25850049
TMO,2020-04-22,2.79,2.94,+5.2,0.35581122
TMO,2020-01-30,3.54,3.55,+0.33,0.20100302
TMO,2019-10-23,2.87,2.94,+2.38,0.20408267
TMO,2019-07-24,3,3.04,+1.44,0.20178087
TMO,2019-04-24,2.73,2.81,+2.91,0.21014674
TMO,2019-01-30,3.18,3.25,+2.13,0.20665434
TMO,2018-10-24,2.55,2.62,+2.83,0.25956408
TMO,2018-07-25,2.62,2.75,+4.86,0.15777673
TMO,2018-04-25,2.4,2.5,+4.1,0.19460559
TMO,2018-01-31,2.66,2.79,+4.72,0.1830807
TMO,2017-10-25,2.25,2.31,+2.84,0.15122056
TMO,2017-07-26,2.27,2.3,+1.55,0.1467757
TMO,2017-04-26,2.02,2.08,+2.84,0.13655252
TMO,2017-01-31,2.38,2.41,+1.4,0.16380905
TMO,2016-10-27,1.97,2.03,+2.95,0.18985911
TMO,2016-07-28,2.01,2.03,+1.05,no data available
TMO,2016-04-28,1.74,1.8,+3.35,no data available
TMO,2016-01-28,2.11,2.12,+0.59,no data available
TMO,2015-10-21,1.79,1.8,+0.62,no data available
TMO,2015-07-22,1.78,1.84,+3.34,no data available
TMO,2015-04-22,1.61,1.63,+1.31,no data available
TMO,2015-01-29,1.94,1.99,+2.61,no data available
TMO,2014-10-22,1.69,1.71,+1.18,no data available
TMO,2014-07-23,1.62,1.72,+5.88,no data available
TMO,2014-04-23,1.4,1.53,+9.14,no data available
TMO,2014-01-30,1.37,1.43,+4.02,no data available
TMO,2013-10-23,1.28,1.3,+1.48,no data available
TMO,2013-07-24,1.3,1.32,+1.42,no data available
TMO,2013-04-24,1.29,1.37,+6.19,no data available
TMO,2013-01-31,1.28,1.36,+6.15,no data available
TMO,2012-10-24,1.16,1.19,+2.38,no data available
TMO,2012-07-25,1.16,1.22,+5.23,no data available
TMO,2012-04-25,1.11,1.17,+5.15,no data available
TMO,2012-02-01,1.15,1.18,+2.23,no data available
TMO,2011-10-26,1.07,1.07,-0.07,no data available
TMO,2011-07-27,0.98,0.99,+0.92,no data available
TMO,2011-04-27,0.88,0.92,+5.01,no data available
TMO,2011-02-02,0.95,1,+5.49,no data available
TMO,2010-10-27,0.83,0.9,+7.96,no data available
TMO,2010-07-27,0.84,0.84,-0.18,no data available
TMO,2010-04-28,0.75,0.84,+12.12,no data available
TMO,2010-02-03,0.88,0.91,+3.18,no data available
TMO,2009-10-22,0.75,0.78,+3.36,no data available
TMO,2009-07-23,0.66,0.74,+11.46,no data available
TMO,2009-04-23,0.7,0.62,-11.09,no data available
TMO,2009-02-04,0.83,0.88,+5.64,no data available
TMO,2008-10-23,0.76,0.76,-0.48,no data available
TMO,2008-07-24,0.77,0.79,+2.72,no data available
TMO,2008-04-24,0.72,0.74,+2.91,no data available
TMO,2008-02-06,0.69,0.76,+9.99,no data available
TMO,2007-10-25,0.63,0.65,+2.81,no data available
TMO,2007-07-26,0.6,0.65,+8.33,no data available
TMO,2007-04-26,0.53,0.59,+10.63,no data available
TMO,2007-02-08,0.53,0.57,+6.74,no data available
TMO,2006-10-25,0.43,0.44,+2.92,no data available
TMO,2006-07-26,0.4,0.42,+4.13,no data available
TMO,2006-04-26,0.36,0.39,+8.77,no data available
TMO,2006-02-02,0.47,0.49,+4.7,no data available
TMO,2005-10-26,0.39,0.4,+3.45,no data available
TMO,2005-07-27,0.35,0.36,+3.6,no data available
TMO,2005-04-27,0.31,0.31,-,no data available
TMO,2005-02-02,0.39,0.38,-1.3,no data available
TMO,2004-10-26,0.3,0.32,+6.22,no data available
TMO,2004-07-27,0.29,0.29,-,no data available
TMO,2004-04-27,0.27,0.27,-,no data available
TMO,2004-02-04,0.34,0.35,+3.38,no data available
TMO,2003-10-21,0.27,0.27,+1.25,no data available
TMO,2003-07-22,0.24,0.26,+10.64,no data available
TMO,2003-04-23,0.23,0.22,-3.51,no data available
TMO,2003-02-05,0.29,0.31,+7.83,no data available
TMO,2002-10-22,0.23,0.23,+1.1,no data available
TMO,2002-07-23,0.22,0.24,+10.34,no data available
TMO,2002-04-25,0.19,0.2,+3.45,no data available
TMO,2002-02-13,0.23,0.25,+7.53,no data available
TMO,2001-10-24,0.21,0.22,+3.13,no data available
TMO,2001-07-26,0.23,0.23,-0.86,no data available
TMO,2001-04-26,0.18,0.21,+18.31,no data available
TMO,2001-02-14,0.23,0.25,+11.11,no data available
TMO,2000-10-30,0.18,0.18,-,no data available
TMUS,2025-07-29,-,-,-,no data available
TMUS,2025-04-23,-,-,-,no data available
TMUS,2025-01-23,-,-,-,no data available
TMUS,2024-10-23,2.42,-,-,0.26454867
TMUS,2024-07-31,2.28,2.49,+9.4,0.19789162
TMUS,2024-04-25,1.87,2,+7.16,0.16801579
TMUS,2024-01-25,1.9,1.67,-12.12,0.22284634
TMUS,2023-10-25,1.74,1.82,+4.66,0.2040033
TMUS,2023-07-27,1.69,1.86,+10.13,0.26024668
TMUS,2023-04-27,1.48,1.58,+6.93,0.23399025
TMUS,2023-02-01,1.1,1.18,+7.56,0.20735282
TMUS,2022-10-27,0.04,0.4,+817.85,0.3256814
TMUS,2022-07-27,0.25,0.43,+75.01,0.27126359
TMUS,2022-04-27,0.33,0.57,+75.29,0.32218901
TMUS,2022-02-02,0.15,0.34,+123.61,0.34055582
TMUS,2021-11-02,0.53,0.55,+3.82,0.27769277
TMUS,2021-07-29,0.53,0.78,+46.75,0.24303872
TMUS,2021-05-04,0.57,0.74,+29.27,0.27085085
TMUS,2021-02-04,0.51,0.6,+17.12,0.34901693
TMUS,2020-11-05,0.43,1,+133.37,0.32333198
TMUS,2020-08-06,0.07,0.38,+436.95,0.32938016
TMUS,2020-05-06,1.02,1.1,+8.1,0.36957442
TMUS,2020-02-06,0.83,0.87,+5.21,0.35898612
TMUS,2019-10-28,0.96,1.01,+5.45,0.28536015
TMUS,2019-07-25,0.97,1.09,+11.87,0.29420225
TMUS,2019-04-25,0.91,1.06,+16.8,0.27191445
TMUS,2019-02-07,0.69,0.75,+8,0.23895897
TMUS,2018-10-30,0.85,0.93,+9.66,0.36287538
TMUS,2018-08-01,0.87,0.92,+5.45,0.27259705
TMUS,2018-05-01,0.71,0.78,+9.45,0.29567858
TMUS,2018-02-08,0.37,0.61,+64.11,0.34620714
TMUS,2017-10-23,0.46,0.63,+38.16,0.24776932
TMUS,2017-07-19,0.38,0.67,+74.74,0.27289866
TMUS,2017-04-24,0.35,0.48,+38.67,0.34839782
TMUS,2017-02-14,0.3,0.45,+52.31,0.30204426
TMUS,2016-10-24,0.22,0.27,+22.55,0.24619774
TMUS,2016-07-27,0.2,0.25,+23.21,no data available
TMUS,2016-04-26,0.1,0.56,+489.47,no data available
TMUS,2016-02-17,0.15,0.34,+121.14,no data available
TMUS,2015-10-27,0.3,0.15,-50.3,no data available
TMUS,2015-07-30,0.18,0.42,+127.86,no data available
TMUS,2015-04-28,-0.1,-0.09,+5.45,no data available
TMUS,2015-02-19,0.05,0.12,+133.33,no data available
TMUS,2014-10-27,0.01,-0.12,-1440.78,no data available
TMUS,2014-07-31,0.08,0.48,+503.62,no data available
TMUS,2014-05-01,-0.1,-0.18,-81.69,no data available
TMUS,2014-02-25,-0.13,0.04,+131.64,no data available
TMUS,2013-11-05,0.06,-0.03,-152.96,no data available
TMUS,2013-08-08,0.07,0.05,-27.54,no data available
TMUS,2013-04-24,0.18,0.12,-32.55,no data available
TMUS,2013-02-26,0.23,0.18,-20.99,no data available
TMUS,2012-10-30,0.52,0.76,+47.57,no data available
TMUS,2012-07-26,0.43,0.82,+92.77,no data available
TMUS,2012-04-26,0.34,0.12,-64.84,no data available
TMUS,2012-02-23,0.32,0.5,+55.72,no data available
TMUS,2011-11-01,0.46,0.38,-17.84,no data available
TMUS,2011-08-02,0.55,0.46,-17.01,no data available
TMUS,2011-05-03,0.38,0.3,-20.93,no data available
TMUS,2011-02-24,0.33,0.42,+27.89,no data available
TMUS,2010-11-04,0.43,0.44,+2.84,no data available
TMUS,2010-08-05,0.26,0.44,+66.56,no data available
TMUS,2010-05-06,0.12,0.12,+0.7,no data available
TMUS,2010-02-25,0.12,0.18,+54.11,no data available
TMUS,2009-11-05,0.19,0.42,+125.37,no data available
TMUS,2009-08-06,0.27,0.14,-48.4,no data available
TMUS,2009-05-07,0.17,0.24,+40.11,no data available
TMUS,2009-02-26,0.15,0.08,-45.33,no data available
TMUS,2008-11-05,0.3,0.26,-13.67,no data available
TMUS,2008-08-07,0.33,0.28,-15.15,no data available
TMUS,2008-05-06,0.27,0.22,-19.51,no data available
TMUS,2008-02-27,0.25,-0.28,-213.88,no data available
TMUS,2007-11-14,0.27,0.3,+12.15,no data available
TMUS,2007-08-03,0.27,0.34,+26.24,no data available
TMUS,2007-05-14,0.09,0.22,+135.72,no data available
TSLA,2025-07-21,-,-,-,no data available
TSLA,2025-04-23,-,-,-,no data available
TSLA,2025-01-24,-,-,-,no data available
TSLA,2024-10-23,0.58,-,-,0.59099205
TSLA,2024-07-23,0.62,0.52,-16.62,0.61358148
TSLA,2024-04-23,0.51,0.45,-12.04,0.62029639
TSLA,2024-01-24,0.74,0.71,-4.39,0.52079498
TSLA,2023-10-18,0.72,0.66,-8.25,0.52598594
TSLA,2023-07-19,0.82,0.91,+10.63,0.58208645
TSLA,2023-04-19,0.85,0.85,-0.04,0.57899093
TSLA,2023-01-25,1.13,1.19,+5.55,0.67858759
TSLA,2022-10-19,0.99,1.05,+5.7,0.72927489
TSLA,2022-07-20,0.6,0.76,+25.11,0.63471045
TSLA,2022-04-20,0.75,1.07,+42.56,0.62596359
TSLA,2022-01-26,0.79,0.85,+7.15,0.81137785
TSLA,2021-10-20,0.53,0.62,+16.68,0.36384372
TSLA,2021-07-26,0.33,0.48,+47.7,0.51373082
TSLA,2021-04-26,0.26,0.31,+17.77,0.61191465
TSLA,2021-01-27,0.34,0.27,-22.52,0.8040597
TSLA,2020-10-21,0.19,0.25,+30.72,0.7330054
TSLA,2020-07-22,-0.01,0.15,+1283.47,1.05546428
TSLA,2020-04-29,-0.02,0.08,+456.81,0.8282842
TSLA,2020-01-29,0.11,0.14,+19.49,0.68869965
TSLA,2019-10-23,-0.03,0.12,+542.7,0.51444518
TSLA,2019-07-24,-0.02,-0.07,-214.14,0.52560496
TSLA,2019-04-24,-0.05,-0.12,-158.04,0.58086412
TSLA,2019-01-30,0.08,0.13,+69.3,0.64550511
TSLA,2018-10-24,0.03,0.19,+530.36,0.80339297
TSLA,2018-08-01,-0.2,-0.16,+18.34,0.63942518
TSLA,2018-05-02,-0.24,-0.22,+6.47,0.52844649
TSLA,2018-02-07,-0.21,-0.2,+1.69,0.46842498
TSLA,2017-11-01,-0.15,-0.19,-32.5,0.49158589
TSLA,2017-08-02,-0.12,-0.09,+27.03,0.4619323
TSLA,2017-05-03,-0.09,-0.09,+0.74,0.38557592
TSLA,2017-02-22,-0.21,-0.14,+33.65,0.4346599
TSLA,2016-10-26,-0.08,0.14,+269.05,0.43869202
TSLA,2016-08-03,-0.04,-0.07,-76.67,0.43913651
TSLA,2016-05-04,-0.05,-0.04,+17.39,no data available
TSLA,2016-02-10,0.1,-0.87,-1003.9,no data available
TSLA,2015-11-03,-0.04,-0.04,+1.68,no data available
TSLA,2015-08-05,-,-0.03,-1700,no data available
TSLA,2015-05-06,-0.5,-0.36,+27.71,no data available
TSLA,2015-02-11,0.02,-0.01,-140.65,no data available
TSLA,2014-11-05,-,-,+98.51,no data available
TSLA,2014-07-31,-,0.01,+320.12,no data available
TSLA,2014-05-07,-,0.01,+140.24,no data available
TSLA,2014-02-19,0.01,0.02,+59.54,no data available
TSLA,2013-11-05,0.01,0.01,+9.89,no data available
TSLA,2013-08-07,-0.01,0.01,+218.28,no data available
TSLA,2013-05-08,-,0.01,+171.19,no data available
TSLA,2013-02-20,-0.04,-0.04,-23.34,no data available
TSLA,2012-11-05,-0.06,-0.06,-2.01,no data available
TSLA,2012-07-25,-0.06,-0.06,+3.75,no data available
TSLA,2012-05-09,-0.05,-0.05,-10.15,no data available
TSLA,2012-02-15,-0.04,-0.05,-10.31,no data available
TSLA,2011-11-02,-0.04,-0.04,+6.38,no data available
TSLA,2011-08-03,-0.03,-0.04,-4.81,no data available
TSLA,2011-05-04,-0.03,-0.03,+14.56,no data available
TSLA,2011-02-15,-0.03,-0.03,+5.63,no data available
TSLA,2010-11-09,-0.03,-0.02,+14.43,no data available
TSM,2025-10-15,-,-,-,no data available
TSM,2025-07-16,-,-,-,no data available
TSM,2025-04-16,-,-,-,no data available
TSM,2025-01-16,2.14,-,-,no data available
TSM,2024-10-17,1.8,1.94,+7.54,0.40081545
TSM,2024-07-18,1.43,1.48,+3.28,0.44696264
TSM,2024-04-18,1.32,1.39,+5.26,0.33979384
TSM,2024-01-18,1.37,1.45,+5.37,0.26500903
TSM,2023-10-19,1.17,1.29,+10.03,0.29532934
TSM,2023-07-20,1.08,1.14,+5.44,0.28204238
TSM,2023-04-20,1.2,1.31,+9.02,0.2813439
TSM,2023-01-12,1.76,1.91,+8.47,0.31220395
TSM,2022-10-13,1.69,1.79,+5.68,0.45643972
TSM,2022-07-14,1.51,1.55,+2.43,0.36065294
TSM,2022-04-14,1.33,1.39,+4.54,0.33444413
TSM,2022-01-28,1.14,1.15,+1.04,0.37554323
TSM,2021-10-14,1.04,1.08,+4.07,0.22962476
TSM,2021-07-15,0.93,0.93,+0.27,0.24548339
TSM,2021-04-15,0.94,0.96,+2.13,0.3129818
TSM,2021-01-14,0.95,0.97,+2.65,0.4258178
TSM,2020-10-15,0.77,0.9,+16.88,0.38846508
TSM,2020-07-16,0.77,0.78,+1.74,0.38106756
TSM,2020-04-16,0.73,0.75,+2.27,0.36893944
TSM,2020-01-16,0.73,0.73,+0.69,0.22995812
TSM,2019-11-08,0.63,0.62,-1.59,0.20746394
TSM,2019-07-25,0.41,0.41,-0.81,0.22564025
TSM,2019-04-19,0.38,0.39,+2.67,no data available
TSM,2019-01-22,0.63,0.63,-0.63,0.25267454
TSM,2018-10-18,0.56,0.56,+1.08,0.28813819
TSM,2018-07-20,0.47,0.47,+0.71,0.18436653
TSM,2018-04-19,0.6,0.59,-1.12,0.26421531
TSM,2018-01-18,0.62,0.64,+3.23,0.1993362
TSM,2017-10-19,0.57,0.57,+0.44,0.17836597
TSM,2017-08-14,0.42,0.43,+1.58,0.18014392
TSM,2017-04-13,0.54,0.54,+0.19,0.19916158
TSM,2017-01-12,0.59,0.61,+2.95,0.23056135
TSM,2016-10-13,0.57,0.59,+4.12,0.23041848
TSM,2016-07-14,0.41,0.43,+5.74,no data available
TSM,2016-04-19,0.38,0.38,+0.88,no data available
TSM,2016-01-14,0.4,0.43,+8.4,no data available
TSM,2015-10-16,0.45,0.46,+3.37,no data available
TSM,2015-08-11,0.47,0.5,+6.38,no data available
TSM,2015-04-16,0.48,0.48,+1.05,no data available
TSM,2015-01-15,0.49,0.5,+1.35,no data available
TSM,2014-10-16,0.48,0.49,+2.08,no data available
TSM,2014-07-16,0.37,0.38,+2.7,no data available
TSM,2014-04-17,0.3,0.31,+3.33,no data available
TSM,2014-01-16,0.27,0.29,+6.1,no data available
TSM,2013-10-17,0.33,0.34,+3.03,no data available
TSM,2013-07-18,0.32,0.33,+3.13,no data available
TSM,2013-04-18,0.25,0.26,+4,no data available
TSM,2013-01-17,0.28,0.28,-,no data available
TSM,2012-10-25,0.31,0.32,+2.13,no data available
TSM,2012-07-19,0.27,0.27,-0.37,no data available
TSM,2012-04-26,0.19,0.22,+18.92,no data available
TSM,2012-01-18,0.2,0.2,+2.56,no data available
TSM,2011-10-27,0.2,0.2,+1.69,no data available
TSM,2011-07-28,0.25,0.24,-2.7,no data available
TSM,2011-04-29,0.24,0.24,-,no data available
TSM,2011-02-03,0.26,0.26,+1.3,no data available
TSM,2010-10-28,0.24,0.28,+16.67,no data available
TSM,2010-07-30,0.23,0.24,+6.67,no data available
TSM,2010-04-28,0.19,0.2,+7.14,no data available
TSM,2010-01-28,0.19,0.19,-,no data available
TSM,2009-10-29,0.18,0.18,-1.82,no data available
TSM,2009-07-30,0.13,0.14,+9.92,no data available
TSM,2009-04-30,-,0.01,+299.8,no data available
TSM,2009-01-22,0.07,0.07,-5.41,no data available
TSM,2008-10-30,0.2,0.19,-5.55,no data available
TSM,2008-07-31,0.18,0.18,+2.12,no data available
TSM,2008-04-29,0.16,0.17,+4.62,no data available
TSM,2008-01-31,0.19,0.2,+1.91,no data available
TSM,2007-10-25,0.18,0.17,-4.93,no data available
TSM,2007-07-26,0.14,0.15,+5.28,no data available
TSM,2007-04-26,0.11,0.11,+2.8,no data available
TSM,2007-01-25,0.15,0.16,+1.91,no data available
TSM,2006-10-26,0.19,0.19,-1.38,no data available
TSM,2006-07-27,0.19,0.2,+1.62,no data available
TSM,2006-04-27,0.17,0.19,+11.89,no data available
TSM,2006-01-26,0.19,0.2,+8.25,no data available
TSM,2005-10-27,0.14,0.14,+4.21,no data available
TSM,2005-07-26,0.11,0.11,+7.86,no data available
TSM,2005-04-26,0.1,0.1,+4.31,no data available
TSM,2005-01-27,0.12,0.14,+12.24,no data available
TSM,2004-10-26,0.14,0.16,+15.79,no data available
TSM,2004-07-29,0.12,0.14,+10.78,no data available
TSM,2004-04-21,0.1,0.11,+16.47,no data available
TSM,2004-01-29,0.09,0.1,+6.91,no data available
TSM,2003-10-28,0.08,0.09,+15.78,no data available
TSM,2003-07-24,0.05,0.06,+24.28,no data available
TSM,2003-04-29,0.01,0.02,+60.72,no data available
TSM,2003-01-28,0.02,0.01,-19.18,no data available
TSM,2002-10-22,0.04,0.01,-65.7,no data available
TSM,2002-07-25,0.06,0.05,-11.14,no data available
TSM,2002-05-09,0.04,0.04,+10.53,no data available
TSM,2002-01-28,0.03,0.03,-,no data available
TSM,2001-10-26,0.01,0.01,+20,no data available
TSM,2001-03-30,0.13,0.14,+5.45,no data available
TSM,2000-10-19,0.12,0.13,+16.67,no data available
TSM,2000-07-31,0.08,0.1,+17.64,no data available
TXN,2025-07-21,-,-,-,no data available
TXN,2025-04-21,-,-,-,no data available
TXN,2025-01-21,-,-,-,no data available
TXN,2024-10-22,1.38,1.47,+6.83,0.37317793
TXN,2024-07-23,1.17,1.22,+4.56,0.30166327
TXN,2024-04-23,1.07,1.2,+12.3,0.31393427
TXN,2024-01-23,1.47,1.49,+1.57,0.2677712
TXN,2023-10-24,1.82,1.85,+1.85,0.29872649
TXN,2023-07-25,1.76,1.87,+6.13,0.25183319
TXN,2023-04-25,1.78,1.85,+4.12,0.29823438
TXN,2023-01-24,1.98,2.13,+7.55,0.32056981
TXN,2022-10-25,2.39,2.45,+2.32,0.3935608
TXN,2022-07-26,2.12,2.45,+15.7,0.36349448
TXN,2022-04-26,2.18,2.35,+7.97,0.42430972
TXN,2022-01-25,1.94,2.27,+16.82,0.39148124
TXN,2021-10-26,2.05,2.07,+0.84,0.25415087
TXN,2021-07-21,1.83,2.05,+11.73,0.24364195
TXN,2021-04-27,1.58,1.85,+17.15,0.27559733
TXN,2021-01-26,1.34,1.64,+22.34,0.33357103
TXN,2020-10-20,1.28,1.45,+12.99,0.36924105
TXN,2020-07-21,0.88,1.48,+68.39,0.35177909
TXN,2020-04-21,1,1.24,+23.8,0.55025807
TXN,2020-01-22,1.02,1.12,+10.26,0.29085273
TXN,2019-10-22,1.42,1.49,+5.17,0.28372508
TXN,2019-07-23,1.22,1.36,+11.6,0.2485313
TXN,2019-04-23,1.13,1.22,+8.17,0.2621675
TXN,2019-01-23,1.24,1.27,+2.8,0.65239465
TXN,2018-10-23,1.53,1.58,+3,0.330539
TXN,2018-07-24,1.32,1.4,+5.88,0.23986381
TXN,2018-04-24,1.11,1.35,+21.94,0.35311255
TXN,2018-01-23,1.09,1.09,+0.33,0.25750039
TXN,2017-10-24,1.12,1.26,+12.41,0.2202588
TXN,2017-07-25,0.96,1.03,+7.8,0.22889453
TXN,2017-04-25,0.83,0.85,+2.69,0.19820911
TXN,2017-01-24,0.82,0.87,+6.71,0.20808305
TXN,2016-10-26,0.86,0.94,+9.03,0.23229167
TXN,2016-07-25,0.72,0.76,+4.85,no data available
TXN,2016-04-27,0.62,0.65,+4.55,no data available
TXN,2016-01-27,0.69,0.71,+2.28,no data available
TXN,2015-10-21,0.68,0.76,+12.57,no data available
TXN,2015-07-22,0.65,0.65,-0.5,no data available
TXN,2015-04-22,0.62,0.61,-2.27,no data available
TXN,2015-01-26,0.69,0.69,-0.32,no data available
TXN,2014-10-20,0.71,0.76,+6.79,no data available
TXN,2014-07-21,0.59,0.62,+5.5,no data available
TXN,2014-04-23,0.41,0.42,+3.62,no data available
TXN,2014-01-21,0.46,0.46,-0.78,no data available
TXN,2013-10-21,0.53,0.56,+5.14,no data available
TXN,2013-07-22,0.41,0.58,+40.99,no data available
TXN,2013-04-22,0.3,0.32,+5.46,no data available
TXN,2013-01-22,0.34,0.36,+6.67,no data available
TXN,2012-10-22,0.46,0.52,+12.29,no data available
TXN,2012-07-23,0.41,0.44,+8.23,no data available
TXN,2012-04-23,0.29,0.32,+12.03,no data available
TXN,2012-01-23,0.39,0.48,+23.42,no data available
TXN,2011-10-24,0.57,0.51,-10.82,no data available
TXN,2011-07-25,0.53,0.56,+5.13,no data available
TXN,2011-04-18,0.58,0.55,-5.01,no data available
TXN,2011-01-24,0.63,0.64,+1.31,no data available
TXN,2010-10-25,0.69,0.71,+2.86,no data available
TXN,2010-07-19,0.62,0.62,-0.56,no data available
TXN,2010-04-26,0.51,0.52,+2.61,no data available
TXN,2010-01-25,0.49,0.52,+5.33,no data available
TXN,2009-10-19,0.39,0.42,+6.38,no data available
TXN,2009-07-20,0.19,0.2,+6.97,no data available
TXN,2009-04-20,-0.02,0.01,+145.62,no data available
TXN,2009-01-26,0.13,0.21,+66.57,no data available
TXN,2008-10-20,0.44,0.43,-1.99,no data available
TXN,2008-07-21,0.46,0.44,-3.55,no data available
TXN,2008-04-21,0.43,0.49,+13.61,no data available
TXN,2008-01-22,0.52,0.54,+4.12,no data available
TXN,2007-10-22,0.5,0.52,+4.21,no data available
TXN,2007-07-23,0.42,0.42,-0.87,no data available
TXN,2007-04-23,0.31,0.35,+12.22,no data available
TXN,2007-01-22,0.38,0.45,+17.34,no data available
TXN,2006-10-23,0.45,0.45,-0.52,no data available
TXN,2006-07-24,0.46,0.47,+1.78,no data available
TXN,2006-04-18,0.32,0.33,+1.8,no data available
TXN,2006-01-23,0.42,0.43,+3.48,no data available
TXN,2005-10-24,0.4,0.41,+2.83,no data available
TXN,2005-07-25,0.29,0.32,+11.55,no data available
TXN,2005-04-18,0.23,0.24,+5.13,no data available
TXN,2005-01-25,0.26,0.28,+7.82,no data available
TXN,2004-10-18,0.27,0.32,+16.69,no data available
TXN,2004-07-20,0.25,0.25,-1.62,no data available
TXN,2004-04-14,0.21,0.21,+2.04,no data available
TXN,2004-01-26,0.19,0.22,+15.34,no data available
TXN,2003-10-20,0.09,0.12,+39.68,no data available
TXN,2003-07-21,0.06,0.07,+12.18,no data available
TXN,2003-04-15,0.06,0.07,+19.25,no data available
TXN,2003-01-22,0.03,0.06,+102.7,no data available
TXN,2002-10-21,0.1,0.09,-10.81,no data available
TXN,2002-07-22,0.06,0.06,-1.43,no data available
TXN,2002-04-15,-,0.01,+459.71,no data available
TXN,2002-01-28,-0.09,-0.06,+31.43,no data available
TXN,2001-10-17,-0.04,-0.03,+30,no data available
TXN,2001-07-23,0.02,0.03,+57.48,no data available
TXN,2001-04-17,0.18,0.18,+2.39,no data available
TXN,2001-01-22,0.34,0.31,-8.95,no data available
TXN,2000-10-18,0.33,0.33,-0.85,no data available
UBER,2025-08-04,-,-,-,no data available
UBER,2025-05-06,-,-,-,no data available
UBER,2025-02-05,-,-,-,no data available
UBER,2024-10-31,0.41,-,-,no data available
UBER,2024-08-06,0.31,0.47,+51.39,0.4120546
UBER,2024-05-08,0.23,-0.31,-235.41,0.33914299
UBER,2024-02-07,0.17,0.66,+292.32,0.36120855
UBER,2023-11-07,0.12,0.1,-17.86,0.34850895
